ccc,alpha,delta,replicates,zero_probability,Method,ccc_hat,selected_lambda,time
1000,0.1,1e-5,6,0.2,gof,770,140,11.045608206590016
1000,0.1,1e-5,6,0.2,gof,788,90,11.326185949643452
1000,0.1,1e-5,6,0.2,gof,762,60,10.976713093121846
1000,0.1,1e-5,6,0.2,gof,790,110,10.703753205140432
1000,0.1,1e-5,6,0.2,gof,781,60,10.990426381429037
1000,0.1,1e-5,6,0.2,gof,788,30,10.317783729235332
1000,0.1,1e-5,6,0.2,gof,775,40,11.340113906065623
1000,0.1,1e-5,6,0.2,gof,809,120,10.720873105525971
1000,0.1,1e-5,6,0.2,gof,788,60,10.951340361436207
1000,0.1,1e-5,6,0.2,mle_no_pen,761,NA,42.46913409233093
1000,0.1,1e-5,6,0.2,mle_no_pen,770,NA,40.51029872894287
1000,0.1,1e-5,6,0.2,mle_no_pen,788,NA,42.00007486343384
1000,0.1,1e-5,6,0.2,mle_no_pen,762,NA,39.612202167510986
1000,0.1,1e-5,6,0.2,mle_no_pen,1005,NA,41.941847801208496
1000,0.1,1e-5,6,0.2,mle_no_pen,781,NA,44.284852504730225
1000,0.1,1e-5,6,0.2,mle_no_pen,788,NA,41.129860639572144
1000,0.1,1e-5,6,0.2,mle_no_pen,775,NA,46.77765774726868
1000,0.1,1e-5,6,0.2,mle_no_pen,809,NA,40.27302551269531
1000,0.1,1e-5,6,0.2,mle_no_pen,788,NA,45.56193256378174
1000,0.1,1e-5,6,0.2,gof,2049,20,10.18521427710851
1000,0.1,1e-5,6,0.2,gof,772,120,10.490608708063762
1000,0.1,1e-5,6,0.2,gof,781,90,10.261123621463776
1000,0.1,1e-5,6,0.2,gof,780,140,10.392155746618906
1000,0.1,1e-5,6,0.2,gof,779,20,10.115376385052999
1000,0.1,1e-5,6,0.2,gof,759,140,10.145839146773021
1000,0.1,1e-5,6,0.2,gof,764,100,9.928617358207703
1000,0.1,1e-5,6,0.2,gof,777,130,11.080601461728413
1000,0.1,1e-5,6,0.2,gof,786,100,10.236772871017456
1000,0.1,1e-5,6,0.2,gof,772,110,9.897854975859325
1000,0.1,1e-5,6,0.2,mle_no_pen,777,NA,42.56881141662598
1000,0.1,1e-5,6,0.2,mle_no_pen,772,NA,39.32768154144287
1000,0.1,1e-5,6,0.2,mle_no_pen,781,NA,39.264728307724
1000,0.1,1e-5,6,0.2,mle_no_pen,780,NA,39.61654853820801
1000,0.1,1e-5,6,0.2,mle_no_pen,779,NA,39.952160120010376
1000,0.1,1e-5,6,0.2,mle_no_pen,759,NA,42.05231308937073
1000,0.1,1e-5,6,0.2,mle_no_pen,764,NA,37.13855242729187
1000,0.1,1e-5,6,0.2,mle_no_pen,777,NA,41.60296034812927
1000,0.1,1e-5,6,0.2,mle_no_pen,786,NA,41.64779257774353
1000,0.1,1e-5,6,0.2,mle_no_pen,772,NA,38.49789047241211
1000,0.1,1e-5,6,0.3,gof,677,110,9.17763212521871
1000,0.1,1e-5,6,0.3,gof,688,30,9.27656372388204
1000,0.1,1e-5,6,0.3,gof,702,90,9.397320628166199
1000,0.1,1e-5,6,0.3,gof,665,130,9.110949774583181
1000,0.1,1e-5,6,0.3,gof,709,140,9.952126546700795
1000,0.1,1e-5,6,0.3,gof,681,140,9.90786017179489
1000,0.1,1e-5,6,0.3,gof,659,70,8.721202011903127
1000,0.1,1e-5,6,0.3,gof,677,100,10.215666210651397
1000,0.1,1e-5,6,0.3,gof,670,70,9.225488726298014
1000,0.1,1e-5,6,0.3,gof,692,70,10.459596335887909
1000,0.1,1e-5,6,0.3,mle_no_pen,677,NA,37.1674439907074
1000,0.1,1e-5,6,0.3,mle_no_pen,688,NA,35.76461935043335
1000,0.1,1e-5,6,0.3,mle_no_pen,702,NA,37.73718738555908
1000,0.1,1e-5,6,0.3,mle_no_pen,665,NA,35.773062229156494
1000,0.1,1e-5,6,0.3,mle_no_pen,709,NA,39.55394673347473
1000,0.1,1e-5,6,0.3,mle_no_pen,1795,NA,38.2244598865509
1000,0.1,1e-5,6,0.3,mle_no_pen,659,NA,33.53167009353638
1000,0.1,1e-5,6,0.3,mle_no_pen,677,NA,40.44784116744995
1000,0.1,1e-5,6,0.3,mle_no_pen,670,NA,34.49807143211365
1000,0.1,1e-5,6,0.3,mle_no_pen,692,NA,37.617456912994385
1000,0.1,1e-5,6,0.3,gof,485,140,9.95715142885844
1000,0.1,1e-5,6,0.3,gof,703,50,10.24344487587611
1000,0.1,1e-5,6,0.3,gof,673,120,9.528519543011983
1000,0.1,1e-5,6,0.3,gof,681,140,9.111032084623973
1000,0.1,1e-5,6,0.3,gof,667,140,9.446426860491435
1000,0.1,1e-5,6,0.3,gof,682,100,9.211384975910187
1000,0.1,1e-5,6,0.3,gof,681,100,9.255109759171804
1000,0.1,1e-5,6,0.3,gof,696,70,10.55880009730657
1000,0.1,1e-5,6,0.3,gof,689,70,10.521818614006042
1000,0.1,1e-5,6,0.3,gof,676,120,10.353242071469625
1000,0.1,1e-5,6,0.3,mle_no_pen,667,NA,41.5942587852478
1000,0.1,1e-5,6,0.3,mle_no_pen,703,NA,41.91221737861633
1000,0.1,1e-5,6,0.3,mle_no_pen,673,NA,37.474159717559814
1000,0.1,1e-5,6,0.3,mle_no_pen,681,NA,36.118677616119385
1000,0.1,1e-5,6,0.3,mle_no_pen,667,NA,36.77983498573303
1000,0.1,1e-5,6,0.3,mle_no_pen,682,NA,36.127543449401855
1000,0.1,1e-5,6,0.3,mle_no_pen,681,NA,36.076547622680664
1000,0.1,1e-5,6,0.3,mle_no_pen,696,NA,37.61361575126648
1000,0.1,1e-5,6,0.3,mle_no_pen,689,NA,40.36076211929321
1000,0.1,1e-5,6,0.3,mle_no_pen,676,NA,38.32416892051697
1000,0.1,1e-5,6,0.3,gof,671,80,9.10835595925649
1000,0.1,1e-5,6,0.3,gof,695,110,9.39158080816269
1000,0.1,1e-5,6,0.3,gof,707,60,9.72945814927419
1000,0.1,1e-5,6,0.3,gof,669,130,10.67745421330134
1000,0.1,1e-5,6,0.3,gof,692,110,9.713273803393045
1000,0.1,1e-5,6,0.3,gof,681,110,9.085791913668315
1000,0.1,1e-5,6,0.3,gof,687,140,9.93691701889038
1000,0.1,1e-5,6,0.3,gof,689,130,9.53706603050232
1000,0.1,1e-5,6,0.3,gof,671,30,10.309691667556763
1000,0.1,1e-5,6,0.3,gof,692,120,10.20092460711797
1000,0.1,1e-5,6,0.3,mle_no_pen,671,NA,36.15722990036011
1000,0.1,1e-5,6,0.3,mle_no_pen,695,NA,36.877110958099365
1000,0.1,1e-5,6,0.3,mle_no_pen,707,NA,38.35981869697571
1000,0.1,1e-5,6,0.3,mle_no_pen,669,NA,39.90968680381775
1000,0.1,1e-5,6,0.3,mle_no_pen,692,NA,39.88788175582886
1000,0.1,1e-5,6,0.3,mle_no_pen,681,NA,34.642298221588135
1000,0.1,1e-5,6,0.3,mle_no_pen,687,NA,39.32623815536499
1000,0.1,1e-5,6,0.3,mle_no_pen,689,NA,37.49940204620361
1000,0.1,1e-5,6,0.3,mle_no_pen,671,NA,39.41867923736572
1000,0.1,1e-5,6,0.3,mle_no_pen,692,NA,42.288811922073364
1000,0.1,1e-5,6,0.3,gof,703,90,10.208880746364594
1000,0.1,1e-5,6,0.3,gof,698,130,11.040223912398021
1000,0.1,1e-5,6,0.3,gof,691,60,10.178794272740681
1000,0.1,1e-5,6,0.3,gof,682,130,9.38358455101649
1000,0.1,1e-5,6,0.3,gof,685,90,9.496023575464884
1000,0.1,1e-5,6,0.3,gof,673,130,9.192954977353414
1000,0.1,1e-5,6,0.3,gof,680,100,9.376464736461639
1000,0.1,1e-5,6,0.3,gof,671,120,10.532086793581644
1000,0.1,1e-5,6,0.3,gof,681,70,10.44266662200292
1000,0.1,1e-5,6,0.3,gof,671,140,8.848607770601909
1000,0.1,1e-5,6,0.3,mle_no_pen,703,NA,38.97754764556885
1000,0.1,1e-5,6,0.3,mle_no_pen,698,NA,44.2601375579834
1000,0.1,1e-5,6,0.3,mle_no_pen,1820,NA,41.19811272621155
1000,0.1,1e-5,6,0.3,mle_no_pen,682,NA,36.3097186088562
1000,0.1,1e-5,6,0.3,mle_no_pen,685,NA,35.71253681182861
1000,0.1,1e-5,6,0.3,mle_no_pen,673,NA,40.207892417907715
1000,0.1,1e-5,6,0.3,mle_no_pen,680,NA,36.64707803726196
1000,0.1,1e-5,6,0.3,mle_no_pen,1769,NA,40.866644620895386
1000,0.1,1e-5,6,0.3,mle_no_pen,681,NA,38.31223106384277
1000,0.1,1e-5,6,0.3,mle_no_pen,671,NA,33.77809762954712
1000,0.1,1e-5,6,0.3,gof,715,100,9.72175190448761
1000,0.1,1e-5,6,0.3,gof,703,100,10.116892568270366
1000,0.1,1e-5,6,0.3,gof,673,20,9.381049589316051
1000,0.1,1e-5,6,0.3,gof,692,130,9.661710659662882
1000,0.1,1e-5,6,0.3,gof,671,90,9.855519473552704
1000,0.1,1e-5,6,0.3,gof,674,100,9.397249889373779
1000,0.1,1e-5,6,0.3,gof,702,140,9.599063217639923
1000,0.1,1e-5,6,0.3,gof,726,140,9.594733905792236
1000,0.1,1e-5,6,0.3,gof,666,110,9.525958001613617
1000,0.1,1e-5,6,0.3,gof,689,110,10.277612106005352
1000,0.1,1e-5,6,0.3,mle_no_pen,715,NA,37.24250936508179
1000,0.1,1e-5,6,0.3,mle_no_pen,703,NA,41.02369952201843
1000,0.1,1e-5,6,0.3,mle_no_pen,673,NA,34.10485124588013
1000,0.1,1e-5,6,0.3,mle_no_pen,692,NA,37.68143701553345
1000,0.1,1e-5,6,0.3,mle_no_pen,1769,NA,38.867639780044556
1000,0.1,1e-5,6,0.3,mle_no_pen,674,NA,35.35942554473877
1000,0.1,1e-5,6,0.3,mle_no_pen,702,NA,40.76664090156555
1000,0.1,1e-5,6,0.3,mle_no_pen,3498,NA,38.27689504623413
1000,0.1,1e-5,6,0.3,mle_no_pen,666,NA,34.92590308189392
1000,0.1,1e-5,6,0.3,mle_no_pen,1817,NA,41.50463151931763
1000,0.1,1e-5,6,0.3,gof,699,100,9.713740460077922
1000,0.1,1e-5,6,0.3,gof,676,50,9.404843727747599
1000,0.1,1e-5,6,0.3,gof,673,140,9.343081347147624
1000,0.1,1e-5,6,0.3,gof,678,110,10.394410920143127
1000,0.1,1e-5,6,0.3,gof,670,60,9.436656669775646
1000,0.1,1e-5,6,0.3,gof,689,100,10.282784148057301
1000,0.1,1e-5,6,0.3,gof,687,130,9.66985813776652
1000,0.1,1e-5,6,0.3,gof,674,60,9.3490798274676
1000,0.1,1e-5,6,0.3,gof,691,90,9.952208276589712
1000,0.1,1e-5,6,0.3,gof,680,60,9.305865303675334
1000,0.1,1e-5,6,0.3,mle_no_pen,699,NA,40.99646973609924
1000,0.1,1e-5,6,0.3,mle_no_pen,676,NA,36.07404136657715
1000,0.1,1e-5,6,0.3,mle_no_pen,673,NA,36.29141974449158
1000,0.1,1e-5,6,0.3,mle_no_pen,678,NA,37.19265532493591
1000,0.1,1e-5,6,0.3,mle_no_pen,670,NA,36.51139044761658
1000,0.1,1e-5,6,0.3,mle_no_pen,689,NA,39.7790048122406
1000,0.1,1e-5,6,0.3,mle_no_pen,687,NA,40.69005799293518
1000,0.1,1e-5,6,0.3,mle_no_pen,674,NA,38.744158029556274
1000,0.1,1e-5,6,0.3,mle_no_pen,691,NA,39.484917402267456
1000,0.1,1e-5,6,0.3,mle_no_pen,680,NA,36.761252641677856
1000,0.1,1e-5,6,0.3,gof,676,120,10.188623758157094
1000,0.1,1e-5,6,0.3,gof,674,90,9.153512795766195
1000,0.1,1e-5,6,0.3,gof,688,90,9.156528917948405
1000,0.1,1e-5,6,0.3,gof,681,100,9.300935359795888
1000,0.1,1e-5,6,0.3,gof,677,130,9.91561252673467
1000,0.1,1e-5,6,0.3,gof,689,100,9.481138801574707
1000,0.1,1e-5,6,0.3,gof,684,70,9.292356475194294
1000,0.1,1e-5,6,0.3,gof,684,80,10.129023849964142
1000,0.1,1e-5,6,0.3,gof,688,140,10.585972543557485
1000,0.1,1e-5,6,0.3,gof,495,130,10.237964498996735
1000,0.1,1e-5,6,0.3,mle_no_pen,676,NA,39.674309730529785
1000,0.1,1e-5,6,0.3,mle_no_pen,1593,NA,35.80218458175659
1000,0.1,1e-5,6,0.3,mle_no_pen,1813,NA,36.54710507392883
1000,0.1,1e-5,6,0.3,mle_no_pen,681,NA,36.86840844154358
1000,0.1,1e-5,6,0.3,mle_no_pen,677,NA,41.343567848205566
1000,0.1,1e-5,6,0.3,mle_no_pen,689,NA,39.29317569732666
1000,0.1,1e-5,6,0.3,mle_no_pen,684,NA,34.8367645740509
1000,0.1,1e-5,6,0.3,mle_no_pen,684,NA,39.335644483566284
1000,0.1,1e-5,6,0.3,mle_no_pen,688,NA,41.874006271362305
1000,0.1,1e-5,6,0.3,mle_no_pen,1052,NA,40.17614984512329
1000,0.1,1e-5,6,0.3,gof,702,30,9.97274245818456
1000,0.1,1e-5,6,0.3,gof,704,120,10.190414456526439
1000,0.1,1e-5,6,0.3,gof,677,20,9.039715397357941
1000,0.1,1e-5,6,0.3,gof,674,90,9.28099494377772
1000,0.1,1e-5,6,0.3,gof,693,30,10.05076699256897
1000,0.1,1e-5,6,0.3,gof,676,40,9.441277070840199
1000,0.1,1e-5,6,0.3,gof,691,130,10.017627155780792
1000,0.1,1e-5,6,0.3,gof,677,120,9.061430561542512
1000,0.1,1e-5,6,0.3,gof,713,50,9.769685490926106
1000,0.1,1e-5,6,0.3,gof,677,80,10.101117054621378
1000,0.1,1e-5,6,0.3,mle_no_pen,702,NA,36.91355800628662
1000,0.1,1e-5,6,0.3,mle_no_pen,704,NA,37.29470658302307
1000,0.1,1e-5,6,0.3,mle_no_pen,677,NA,38.378841400146484
1000,0.1,1e-5,6,0.3,mle_no_pen,1777,NA,36.68661546707153
1000,0.1,1e-5,6,0.3,mle_no_pen,693,NA,40.48494911193848
1000,0.1,1e-5,6,0.3,mle_no_pen,676,NA,37.39272689819336
1000,0.1,1e-5,6,0.3,mle_no_pen,691,NA,39.645726919174194
1000,0.1,1e-5,6,0.3,mle_no_pen,677,NA,38.43890881538391
1000,0.1,1e-5,6,0.3,mle_no_pen,713,NA,37.040162086486816
1000,0.1,1e-5,6,0.3,mle_no_pen,677,NA,40.252588987350464
1000,0.1,1e-5,6,0.3,gof,692,130,9.468557822704316
1000,0.1,1e-5,6,0.3,gof,677,120,9.455840118726094
1000,0.1,1e-5,6,0.3,gof,684,100,9.135743427276612
1000,0.1,1e-5,6,0.3,gof,678,70,9.182558119297028
1000,0.1,1e-5,6,0.3,gof,671,90,9.303122754891714
1000,0.1,1e-5,6,0.3,gof,670,80,10.166955101490021
1000,0.1,1e-5,6,0.3,gof,703,110,9.275162955125174
1000,0.1,1e-5,6,0.3,gof,707,140,10.22720127105713
1000,0.1,1e-5,6,0.3,gof,1432,110,8.861524657408397
1000,0.1,1e-5,6,0.3,gof,682,40,9.244964917500814
1000,0.1,1e-5,6,0.3,mle_no_pen,692,NA,36.57105994224548
1000,0.1,1e-5,6,0.3,mle_no_pen,677,NA,39.22545790672302
1000,0.1,1e-5,6,0.3,mle_no_pen,684,NA,35.5717134475708
1000,0.1,1e-5,6,0.3,mle_no_pen,678,NA,36.203999280929565
1000,0.1,1e-5,6,0.3,mle_no_pen,671,NA,37.25468301773071
1000,0.1,1e-5,6,0.3,mle_no_pen,670,NA,38.93019104003906
1000,0.1,1e-5,6,0.3,mle_no_pen,703,NA,37.653748750686646
1000,0.1,1e-5,6,0.3,mle_no_pen,707,NA,39.81187605857849
1000,0.1,1e-5,6,0.3,mle_no_pen,685,NA,36.50545573234558
1000,0.1,1e-5,6,0.3,mle_no_pen,1054,NA,37.997058629989624
1000,0.1,1e-5,6,0.3,gof,702,50,9.941173815727234
1000,0.1,1e-5,6,0.3,gof,670,80,8.66512190103531
1000,0.1,1e-5,6,0.3,gof,681,100,10.078275628884633
1000,0.1,1e-5,6,0.3,gof,718,120,9.383413477738697
1000,0.1,1e-5,6,0.3,gof,678,0,9.449063491821288
1000,0.1,1e-5,6,0.3,gof,867,70,9.149543305238089
1000,0.1,1e-5,6,0.3,gof,704,60,9.779900979995727
1000,0.1,1e-5,6,0.3,gof,696,80,9.488112302621206
1000,0.1,1e-5,6,0.3,gof,691,60,9.53239127000173
1000,0.1,1e-5,6,0.3,gof,687,60,10.032165642579397
1000,0.1,1e-5,6,0.3,mle_no_pen,702,NA,41.29081201553345
1000,0.1,1e-5,6,0.3,mle_no_pen,670,NA,34.22962808609009
1000,0.1,1e-5,6,0.3,mle_no_pen,681,NA,39.490256547927856
1000,0.1,1e-5,6,0.3,mle_no_pen,718,NA,36.92773699760437
1000,0.1,1e-5,6,0.3,mle_no_pen,678,NA,36.871872663497925
1000,0.1,1e-5,6,0.3,mle_no_pen,681,NA,36.78910779953003
1000,0.1,1e-5,6,0.3,mle_no_pen,704,NA,35.99766683578491
1000,0.1,1e-5,6,0.3,mle_no_pen,696,NA,36.83319115638733
1000,0.1,1e-5,6,0.3,mle_no_pen,691,NA,38.52315545082092
1000,0.1,1e-5,6,0.3,mle_no_pen,687,NA,39.297672748565674
1000,0.1,0.001,50,0,gof,928,100,40.68895794947942
1000,0.1,0.001,50,0,gof,1127,140,40.52638111114502
1000,0.1,0.001,50,0,gof,928,60,41.90167889595032
1000,0.1,0.001,50,0,gof,935,30,41.26707839171092
1000,0.1,0.001,50,0,gof,914,0,41.031799002488455
1000,0.1,0.001,50,0,gof,1120,140,40.923988139629365
1000,0.1,0.001,50,0,gof,930,60,41.71916920344035
1000,0.1,0.001,50,0,gof,1139,140,40.82149694363276
1000,0.1,0.001,50,0,gof,940,70,41.12029090722402
1000,0.1,0.001,50,0,gof,1133,140,41.74646168549855
1000,0.1,0.001,50,0,gof,935,140,41.58578962087631
1000,0.1,0.001,50,0,gof,926,100,41.617472783724466
1000,0.1,0.001,50,0,gof,1295,0,39.19780385891597
1000,0.1,0.001,50,0,gof,935,0,41.223770240942635
1000,0.1,0.001,50,0,gof,933,0,41.94718238910039
1000,0.1,0.001,50,0,gof,945,0,41.24059691429138
1000,0.1,0.001,50,0,gof,921,0,41.84636292457581
1000,0.1,0.001,50,0,gof,1139,20,40.79378561178843
1000,0.1,0.001,50,0,gof,1120,70,40.25658013423284
1000,0.1,0.001,50,0,gof,733,100,39.878474394480385
1000,0.1,0.001,50,0,gof,923,40,43.10561102628708
1000,0.1,0.001,50,0,gof,940,100,40.40075778166453
1000,0.1,0.001,50,0,gof,1343,50,40.329973868529
1000,0.1,0.001,50,0,gof,933,30,40.19061526060104
1000,0.1,0.001,50,0,gof,1127,70,39.74460602601369
1000,0.1,0.001,50,0,gof,1142,120,41.95261652469635
1000,0.1,0.001,50,0,gof,1146,20,40.10004357496897
1000,0.1,0.001,50,0,gof,938,100,41.20535446802775
1000,0.1,0.001,50,0,gof,1146,10,40.96701661348343
1000,0.1,0.001,50,0,gof,1127,90,40.52772833108902
1000,0.1,0.001,50,0,gof,1144,90,40.649972426891324
1000,0.1,0.001,50,0,gof,930,0,42.122809966405235
1000,0.1,0.001,50,0,gof,1129,20,41.84276230335236
1000,0.1,0.001,50,0,gof,1133,140,41.04708773692449
1000,0.1,0.001,50,0,gof,1110,140,40.2412205696106
1000,0.1,0.001,50,0,gof,1142,40,40.34274925390879
1000,0.1,0.001,50,0,gof,919,0,41.979021072387695
1000,0.1,0.001,50,0,gof,944,0,40.597127330303195
1000,0.1,0.001,50,0,gof,949,0,41.75862882932027
1000,0.1,0.001,50,0,gof,928,0,40.9327455997467
1000,0.1,0.001,50,0,gof,1173,20,40.4569651444753
1000,0.1,0.001,50,0,gof,923,90,40.53066307703654
1000,0.1,0.001,50,0,gof,1163,0,40.418711825211844
1000,0.1,0.001,50,0,gof,916,140,40.032553911209106
1000,0.1,0.001,50,0,gof,952,0,40.90934680302938
1000,0.1,0.001,50,0,gof,1345,50,39.98870262702306
1000,0.1,0.001,50,0,gof,924,0,41.75498904387156
1000,0.1,0.001,50,0,gof,940,110,42.84251443942388
1000,0.1,0.001,50,0,gof,940,30,40.555500241120654
1000,0.1,0.001,50,0,gof,956,100,40.58959110180537
1000,0.1,0.001,50,0,gof,937,140,40.7269322514534
1000,0.1,0.001,50,0,gof,1118,120,41.23566687901815
1000,0.1,0.001,50,0,gof,924,140,40.21623510122299
1000,0.1,0.001,50,0,gof,935,130,39.79109110037486
1000,0.1,0.001,50,0,gof,958,90,41.21153597434362
1000,0.1,0.001,50,0,gof,930,0,42.640349479516345
1000,0.1,0.001,50,0,gof,944,0,41.028007702032724
1000,0.1,0.001,50,0,gof,952,0,41.263903232415515
1000,0.1,0.001,50,0,gof,1127,140,41.910343595345815
1000,0.1,0.001,50,0,gof,924,70,40.503590389092764
1000,0.1,0.001,50,0,gof,956,0,40.42062377134959
1000,0.1,0.001,50,0,gof,928,40,41.02247643868129
1000,0.1,0.001,50,0,gof,1154,70,41.55390844742457
1000,0.1,0.001,50,0,gof,923,0,42.40323724746704
1000,0.1,0.001,50,0,gof,924,140,40.09134800036748
1000,0.1,0.001,50,0,gof,961,40,40.74064036210378
1000,0.1,0.001,50,0,gof,1159,0,41.196629170576735
1000,0.1,0.001,50,0,gof,1330,0,39.72867860396703
1000,0.1,0.001,50,0,gof,1127,140,40.74879610141118
1000,0.1,0.001,50,0,gof,1142,0,39.75656882127126
1000,0.1,0.001,50,0,gof,1129,140,40.65091987848282
1000,0.1,0.001,50,0,gof,951,0,40.76775115331014
1000,0.1,0.001,50,0,gof,1338,10,40.97215694189072
1000,0.1,0.001,50,0,gof,1343,100,41.33869553804398
1000,0.1,0.001,50,0,gof,1363,80,41.55088514486949
1000,0.1,0.001,50,0,gof,914,40,41.248071841398875
1000,0.1,0.001,50,0,gof,1350,50,41.088139494260155
1000,0.1,0.001,50,0,gof,949,70,40.48083013693492
1000,0.1,0.001,50,0,gof,1133,140,41.608030343055724
1000,0.1,0.001,50,0,gof,1313,40,40.89527785778046
1000,0.1,0.001,50,0,gof,1330,20,40.42245043913523
1000,0.1,0.001,50,0,gof,945,80,41.00189039309819
1000,0.1,0.001,50,0,gof,951,20,41.76968464454015
1000,0.1,0.001,50,0,gof,1133,140,39.8421906709671
1000,0.1,0.001,50,0,gof,1127,140,40.08026432593663
1000,0.1,0.001,50,0,gof,966,50,42.29493195613225
1000,0.1,0.001,50,0,gof,951,0,41.33449666102727
1000,0.1,0.001,50,0,gof,966,0,41.74552539984385
1000,0.1,0.001,50,0,gof,1129,140,41.135636015733084
1000,0.1,0.001,50,0,gof,931,120,42.01151845057805
1000,0.1,0.001,50,0,gof,1108,20,40.55935273170471
1000,0.1,0.001,50,0,gof,1330,50,41.62797921895981
1000,0.1,0.001,50,0,gof,933,0,42.46850859721501
1000,0.1,0.001,50,0,gof,1122,40,40.68504282236099
1000,0.1,0.001,50,0,gof,1118,90,41.06159587303797
1000,0.1,0.001,50,0,gof,938,0,39.00531926949819
1000,0.1,0.001,50,0,mle_no_pen,928,NA,2.6503331899642943
1000,0.1,0.001,50,0,mle_no_pen,1127,NA,2.6933717926343284
1000,0.1,0.001,50,0,mle_no_pen,928,NA,2.801762413978577
1000,0.1,0.001,50,0,mle_no_pen,935,NA,2.705378488699595
1000,0.1,0.001,50,0,mle_no_pen,914,NA,2.724823232491811
1000,0.1,0.001,50,0,mle_no_pen,1120,NA,2.732558373610179
1000,0.1,0.001,50,0,mle_no_pen,1129,NA,2.7606356024742125
1000,0.1,0.001,50,0,mle_no_pen,938,NA,2.669489924112956
1000,0.1,0.001,50,0,mle_no_pen,940,NA,2.639253811041514
1000,0.1,0.001,50,0,mle_no_pen,1133,NA,2.7059523940086363
1000,0.1,0.001,50,0,mle_no_pen,1135,NA,2.7045019586881
1000,0.1,0.001,50,0,mle_no_pen,926,NA,2.6953911542892457
1000,0.1,0.001,50,0,mle_no_pen,1295,NA,2.7194851636886597
1000,0.1,0.001,50,0,mle_no_pen,935,NA,2.6775058269500733
1000,0.1,0.001,50,0,mle_no_pen,933,NA,2.828848107655843
1000,0.1,0.001,50,0,mle_no_pen,945,NA,2.6801193515459696
1000,0.1,0.001,50,0,mle_no_pen,921,NA,2.8377833445866902
1000,0.1,0.001,50,0,mle_no_pen,1139,NA,2.7916519323984783
1000,0.1,0.001,50,0,mle_no_pen,1120,NA,2.6866575042406717
1000,0.1,0.001,50,0,mle_no_pen,1133,NA,2.639698334534963
1000,0.1,0.001,50,0,mle_no_pen,1318,NA,2.938532523314158
1000,0.1,0.001,50,0,mle_no_pen,1343,NA,2.7109667619069415
1000,0.1,0.001,50,0,mle_no_pen,940,NA,2.6763853867848715
1000,0.1,0.001,50,0,mle_no_pen,1133,NA,2.6866033991177876
1000,0.1,0.001,50,0,mle_no_pen,1127,NA,2.6482013781865437
1000,0.1,0.001,50,0,mle_no_pen,1142,NA,2.771697215239207
1000,0.1,0.001,50,0,mle_no_pen,944,NA,2.60548833211263
1000,0.1,0.001,50,0,mle_no_pen,938,NA,2.6521811564763387
1000,0.1,0.001,50,0,mle_no_pen,944,NA,2.806315290927887
1000,0.1,0.001,50,0,mle_no_pen,1127,NA,2.7099604487419127
1000,0.1,0.001,50,0,mle_no_pen,942,NA,2.6949238737424213
1000,0.1,0.001,50,0,mle_no_pen,930,NA,2.875718915462494
1000,0.1,0.001,50,0,mle_no_pen,1129,NA,2.7369646112124126
1000,0.1,0.001,50,0,mle_no_pen,933,NA,2.643003292878469
1000,0.1,0.001,50,0,mle_no_pen,1110,NA,2.703367733955383
1000,0.1,0.001,50,0,mle_no_pen,940,NA,2.576726559797923
1000,0.1,0.001,50,0,mle_no_pen,919,NA,2.8014166792233786
1000,0.1,0.001,50,0,mle_no_pen,944,NA,2.6458057602246603
1000,0.1,0.001,50,0,mle_no_pen,949,NA,2.7592777768770853
1000,0.1,0.001,50,0,mle_no_pen,928,NA,2.9304803252220153
1000,0.1,0.001,50,0,mle_no_pen,966,NA,2.729672920703888
1000,0.1,0.001,50,0,mle_no_pen,923,NA,2.7683722019195556
1000,0.1,0.001,50,0,mle_no_pen,1163,NA,2.6404260476430257
1000,0.1,0.001,50,0,mle_no_pen,916,NA,2.702802836894989
1000,0.1,0.001,50,0,mle_no_pen,952,NA,2.6956536014874777
1000,0.1,0.001,50,0,mle_no_pen,942,NA,2.7766255259513857
1000,0.1,0.001,50,0,mle_no_pen,924,NA,2.7733703811963397
1000,0.1,0.001,50,0,mle_no_pen,940,NA,2.757789397239685
1000,0.1,0.001,50,0,mle_no_pen,940,NA,2.7465798258781433
1000,0.1,0.001,50,0,mle_no_pen,1161,NA,2.759221049149831
