name,label,ccc,p_log,replicates,Method,Draw,ccc_hat,selected_lambda,time
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.1,2982,NA,48.29552245140076
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.2,3202,NA,48.94692587852478
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.3,3000,NA,50.25938534736633
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.4,2930,NA,47.94014072418213
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,gof,r1.1,1477,40,5.924360259373983
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,gof,r1.2,1495,20,5.893835381666819
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,gof,r1.3,1504,5,6.080820286273957
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,gof,r1.4,1488,10,5.766245257854462
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,mle_no_pen,r1.1,1477,NA,32.04748749732971
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,mle_no_pen,r1.2,1495,NA,33.045204877853394
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,mle_no_pen,r1.3,1504,NA,32.37942385673523
logarithmic_fct-list/ccc_1000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 1000, prob = 0.995, replicates = 14)",1000,0.995,14,mle_no_pen,r1.4,1488,NA,31.51334810256958
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,gof,r1.1,2958,0,5.763369568188986
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,gof,r1.2,2985,70,7.501879537105561
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,gof,r1.3,2982,0,5.303450914223989
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,gof,r1.4,3202,50,5.063449684778849
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.1,2958,NA,46.935168504714966
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.2,2985,NA,48.028748512268066
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.3,2982,NA,48.94755840301514
logarithmic_fct-list/ccc_2000/p_log_0.995/replicates_14,"Logarithmic draws from true C = 2000, prob = 0.995, replicates = 14)",2000,0.995,14,mle_no_pen,r1.4,3202,NA,35.07681369781494
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.1,1479,0,11.12482417821884
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.2,1479,40,10.249146143595377
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.3,1493,30,9.071761008103689
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.1,1479,NA,56.167450189590454
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.2,1479,NA,55.635910749435425
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.3,1493,NA,1.0167374928792319
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.1,2926,0,10.152555731932322
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.2,2967,0,8.953364551067352
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.3,2935,30,9.48335605065028
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.1,2926,NA,1.5983898997306825
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.2,2967,NA,1.2278005480766296
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.3,2935,NA,59.0609073638916
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.1,1507,0,11.188877948125203
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.2,1628,0,9.44825013478597
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.3,1484,30,8.979942309856416
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.1,1507,NA,59.34118175506592
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.2,1628,NA,1.0396295507748923
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.3,1484,NA,58.239041805267334
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.1,2946,0,10.148353695869446
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.2,2944,70,9.276043530305227
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.3,2939,0,9.382100323836008
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.1,2946,NA,50.914244174957275
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.2,2944,NA,53.04271364212036
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.3,2939,NA,1.146312141418457
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.1,1480,0,11.112181003888448
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.2,1489,10,9.479865872859955
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.3,1507,30,7.961460816860199
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.1,1480,NA,59.84665083885193
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.2,1489,NA,1.0763351559638976
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.3,1507,NA,1.0172693967819213
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.1,2939,0,10.294695440928141
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.2,2969,15,9.456640450159709
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.3,2944,0,9.403070664405822
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.1,2939,NA,54.44784331321716
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.2,2969,NA,1.0815086404482523
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.3,2944,NA,1.5314451138178506
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.1,1477,105,10.933908502260843
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.2,1488,30,10.26725014448166
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.3,1491,30,8.801029090086619
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.1,1477,NA,59.281742811203
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.2,1488,NA,1.0316246271133422
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.3,1491,NA,1.0172170400619507
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.1,2939,0,9.784326871236166
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.2,2950,0,9.368962323665619
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.3,3192,0,9.611872152487438
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.1,2939,NA,52.02735209465027
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.2,2950,NA,52.266252517700195
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.3,3192,NA,1.327796725432078
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.1,1493,70,11.053120295206705
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.2,1613,0,9.42793627580007
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.3,1484,105,6.2465573191642765
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.1,1493,NA,1.021060291926066
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.2,1613,NA,57.71087074279785
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.3,1484,NA,58.95391774177551
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.1,2926,0,9.605047579606374
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.2,2953,0,9.225213050842285
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.3,2955,0,9.32319182952245
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.1,2926,NA,49.6542272567749
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.2,2953,NA,48.82823157310486
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.3,2955,NA,51.54676389694214
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.1,1496,50,10.731670113404592
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.2,1464,40,9.88659355243047
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,gof,r1.3,1486,0,7.546444364388784
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.1,1496,NA,54.87080192565918
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.2,1464,NA,1.0320013086001079
logarithmic_fct-list/ccc_1000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 1000, prob = 0.9937285, replicates = 30)",1000,0.9937285,30,mle_no_pen,r1.3,1486,NA,55.11580204963684
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.1,2930,0,10.16597272157669
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.2,2937,70,9.079904019832611
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,gof,r1.3,2953,0,9.60742376645406
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.1,2930,NA,51.29203987121582
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.2,2937,NA,49.4565806388855
logarithmic_fct-list/ccc_2000/p_log_c015c9854ed46bc990d99b5c9a1fa8ad3c5c837e/replicates_30,"Logarithmic draws from true C = 2000, prob = 0.9937285, replicates = 30)",2000,0.9937285,30,mle_no_pen,r1.3,2953,NA,1.4602248986562094
