method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[2] CV likelihood,1e3,0.01,1e-5,6,2028.7,1028.7,0.004887535102435022,1.2829096998265531e-5,0,4894.327000000001,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1365.9,365.9000000000001,0.006880686595819524,7.592613038739192e-6,5,4882.589,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[2] CV likelihood,1e3,0.01,1e-5,6,1560,560,0.006434415753115635,8.210100734445302e-6,0,5226.667000000001,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,166,834,0.08829538920145591,1.0090747665729136e-5,60,822.0329999999994,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,484,516,0.02329095217134519,8.765428063023489e-6,45,831.9749999999995,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,163,837,0.09533173032085715,9.254254338859887e-6,55,802.0300000000007,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,183,817,0.07717668152378951,7.131053597192534e-6,50,857.3360000000002,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[3] GOF,1e3,0.01,1e-5,6,159,841,0.10707215224817643,8.859248435839354e-6,50,937.4290000000001,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,264.8,735.2,0.0587551171714482,9.220835417929636e-6,35,4758.5869999999995,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,356,644,0.06630810634914397,8.543778062084e-6,60,5094.665000000001,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,268.3,731.7,0.052945896651098105,8.809935696816229e-6,40,4914.032999999999,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,179.9,820.1,0.122087858508902,7.648111937559565e-6,50,4968.237999999998,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[4] CV GOF,1e3,0.01,1e-5,6,240.5,759.5,0.09557705554635301,7.177802286583805e-6,45,4859.531000000003,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,10,2047,1047,0.004660419999180016,1.0386957102729892e-5,NA,94.5809999999999,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1767,767,0.005551187951923355,1.0859424462208402e-5,NA,95.76300000000015,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1426,426,0.006862302488306254,7.678236873056846e-6,NA,102.96100000000001,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,2154,1154,0.00443285744975645,1.0158747603181017e-5,NA,90.17000000000007,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,10,1277,277,0.007343689276464905,1.0219107555561537e-5,NA,90.43299999999999,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,176.35,823.65,0.09303576920105283,1.1661744612490103e-5,60,21406.735999999975,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,169.9,830.1,0.0963447187844486,1.1028930684728364e-5,60,21077.315000000002,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,187.3,812.7,0.08428719427647116,6.71155620749265e-6,60,21484.26000000001,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,185.5,814.5,0.0830352501573276,1.0833572989166405e-5,55,20070.107000000018,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[1] Min Var,1e3,0.01,1e-5,10,159.25,840.75,0.09993361930990413,1.0626723376715295e-5,50,19906.913,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1980.8,980.8,0.004904652688863047,1.0435698611374079e-5,5,7309.428999999989,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1788.3,788.3,0.005681426362293185,1.0929129669634085e-5,5,7308.488000000012,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1721.7,721.7,0.005766150301314372,7.838479916626853e-6,0,7716.151000000013,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,2000.7,1000.7,0.004835575347667724,1.0927762030702476e-5,5,7154.251000000004,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[2] CV likelihood,1e3,0.01,1e-5,10,1496.1,496.0999999999999,0.00643542468423805,1.0721294835040708e-5,0,7018.258000000002,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,357,643,0.03083703645240821,8.936969987926827e-6,55,1305.0999999999985,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,702,298,0.01456602298027315,8.64013217588376e-6,60,1322.6879999999983,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,1400,400,0.007023003953179332,7.677814661209537e-6,55,1427.908000000003,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,1235,235,0.007893897670193058,1.0230433648444934e-5,50,1271.0670000000027,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[3] GOF,1e3,0.01,1e-5,10,202,798,0.05930461230872226,6.924963887463635e-6,50,1276.1829999999973,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,259.9,740.1,0.059401911558388955,1.0474749199300255e-5,50,6696.510000000009,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,170.9,829.1,0.09733584282649388,1.1249028567458236e-5,55,6772.769,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,174.2,825.8,0.09403798426522611,6.892828075269726e-6,60,7139.651999999987,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,569.4,430.6,0.03324021738846446,1.065633274373827e-5,35,6624.415999999997,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[4] CV GOF,1e3,0.01,1e-5,10,504.6,495.4,0.03038285323092486,1.0485776726500254e-5,15,6642.428,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),10)"
[0] MLE,1e3,0.01,1e-5,14,2154,1154,0.00445195334536493,1.0825262504467811e-5,NA,125.81800000000021,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1796,796,0.005420026417588933,8.994962346139301e-6,NA,141.1529999999998,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,2251,1251,0.004231462081328353,9.185731769003517e-6,NA,126.70100000000002,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1714,714,0.005545152139949678,1.0097056222058462e-5,NA,140.21399999999994,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.01,1e-5,14,1790,790,0.005490757556551991,9.65817132363752e-6,NA,136.41499999999996,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,261.1,738.9,0.06668364017140792,1.087506332090013e-5,60,25915.266000000003,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,181.95,818.05,0.09734799710373147,1.0121473464612778e-5,60,27148.081999999937,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,1922.65,922.6500000000001,0.005062655908117011,9.349194571815231e-6,0,26629.75,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,171.8,828.2,0.09095147052263625,1.0832862648128525e-05,50,29149.035000000033,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[1] Min Var,1e3,0.01,1e-5,14,204.65,795.35,0.08675512230536765,1.0902513642336031e-5,60,28942.179000000004,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,2069.1,1069.1,0.004718122484951457,1.1109484856048463e-5,0,9569.497999999992,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1775.6,775.5999999999999,0.005594619481214387,8.682366443196133e-6,0,10191.73999999999,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1941.8,941.8,0.005007703801227737,9.57899671139533e-6,5,9597.663,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1515.6,515.5999999999999,0.006453207459111306,9.778157814141668e-6,0,9984.082000000024,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[2] CV likelihood,1e3,0.01,1e-5,14,1243.1,243.0999999999999,0.008886257247979767,9.66523735454838e-6,25,9945.343000000023,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1259,259,0.007772647706182561,1.029514198302911e-5,55,1763.221999999998,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1320,320,0.0074623449502627445,9.002989068573263e-6,15,1981.6110000000008,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1283,283,0.0075624337934287605,9.142290830397254e-6,15,1834.898000000001,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1007,7,0.009591309797847189,8.744258875229423e-6,60,1884.2469999999958,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[3] GOF,1e3,0.01,1e-5,14,1260,260,0.007976693778415742,9.003025189675295e-6,60,1884.471000000005,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,375,625,0.05725715860995278,1.0619144785965495e-5,55,9510.139999999985,6,1,26,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,221.5,778.5,0.07000764958832136,8.850810192989416e-6,45,10173.97099999999,6,2,27,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,748.4,251.60000000000002,0.02639186829146893,8.89608161852158e-6,35,9616.523999999976,6,3,28,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,419.3,580.7,0.06708922096359697,9.92160247218645e-6,60,9971.42299999998,6,4,29,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[4] CV GOF,1e3,0.01,1e-5,14,284.1,715.9,0.07156302738469568,9.985830146793182e-6,45,9973.373000000021,6,5,30,"(1e-02, 1e-05)","((1e-02, 1e-05),14)"
[0] MLE,1e3,0.1,0.1,6,888,112,0.10813130181652646,0.09723884963320238,NA,53.922,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,1030,30,0.09599299227337256,0.09665355836012614,NA,59.62500000000001,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,1081,81,0.08888393966644126,0.0890212153918462,NA,56.12700000000001,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,1133,133,0.09200381622337878,0.10844758207285721,NA,58.06200000000001,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,6,810,190,0.12475932840874857,0.09731312552925427,NA,56.065,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,306.25,693.75,0.5762582712117331,0.16944953579954292,45,13711.258,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,323.95,676.05,0.566292003216673,0.17022389698842533,50,14226.843,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,323,677,0.5582263579953141,0.15864529589780235,50,13915.536,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,326.65,673.35,0.6221375851491018,0.1994982255294149,50,14301.551,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[1] Min Var,1e3,0.1,0.1,6,285.95,714.05,0.7649638408891456,0.19267836615897516,60,13798.712999999996,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1072.5,72.5,0.10362946040995413,0.09530071031785756,0,7085.435,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,995.8,4.2000000000000455,0.10556055655754443,0.09695416185191491,0,7335.308000000001,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1215.4,215.4000000000001,0.08820996895899588,0.0892542680104258,0,7164.162,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1722.1,722.0999999999999,0.09748824390708456,0.11195739051869687,0,7319.626999999997,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[2] CV likelihood,1e3,0.1,0.1,6,1022.3,22.299999999999955,0.14096194823114125,0.10045072972142763,0,7076.861999999997,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,888,112,0.10813130181670431,0.09723884963397919,0,1219.911,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,1030,30,0.09599299227335317,0.0966535583601204,0,1282.5029999999997,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,1081,81,0.0888839396664361,0.08902121539183618,0,1270.71,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,1133,133,0.09200381622207861,0.10844758207019825,0,1289.042,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[3] GOF,1e3,0.1,0.1,6,810,190,0.12475932840515769,0.09731312553189807,0,1241.0750000000007,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1072.5,72.5,0.10362942430204501,0.09530082528341388,0,4596.884999999999,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,995.8,4.2000000000000455,0.10556055655833149,0.09695416185331121,0,4809.6089999999995,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1215.4,215.4000000000001,0.08820978861234176,0.08925459521618812,0,4623.129999999999,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1722.1,722.0999999999999,0.09748824390638772,0.11195739051893519,0,4747.889999999999,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[4] CV GOF,1e3,0.1,0.1,6,1022.3,22.299999999999955,0.1409619482347433,0.10045072972121896,0,4571.136999999999,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),6)"
[0] MLE,1e3,0.1,0.1,10,977,23,0.0966826282389517,0.09610032913879783,NA,86.50099999999998,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,893,107,0.11597704147806238,0.09748817226081363,NA,90.81500000000005,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,1086,86,0.0914219534655127,0.09846814498040155,NA,94.77699999999993,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,1031,31,0.096965726356753,0.10345851674668335,NA,90.98800000000006,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,10,696,304,0.15434262462320106,0.10546419002478334,NA,92.322,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,356.5,643.5,0.4193937103532724,0.14677548638060808,55,20260.934999999998,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,367.1,632.9,0.4472384600012926,0.14896141134635094,60,21332.947000000015,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,370.5,629.5,0.44555941281861194,0.15587771451005383,60,20866.754000000015,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,357.45,642.55,0.457013714358205,0.16321018174356433,60,20213.122000000003,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[1] Min Var,1e3,0.1,0.1,10,349.25,650.75,0.4722465238822649,0.15580749587088302,50,21152.31899999999,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,905.9,94.10000000000002,0.10932951132017008,0.09847005571652438,0,10493.565000000002,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,821.3,178.70000000000005,0.13083227500757685,0.09760146022577716,5,10940.40400000001,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,1160.6,160.5999999999999,0.10744064652839769,0.10132100992200173,0,10985.035999999993,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,1198.3,198.29999999999995,0.08957486764243973,0.10350724162842481,0,10536.650999999998,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[2] CV likelihood,1e3,0.1,0.1,10,689.1,310.9,0.16664059709847834,0.1078714055527993,0,10912.198999999993,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,977,23,0.09668262823925153,0.09610032913892412,0,1887.1489999999994,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,893,107,0.11597704148009508,0.09748817226250293,0,1947.937,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,1086,86,0.09142195346547853,0.09846814498033779,0,2015.2669999999998,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,1031,31,0.096965726356753,0.10345851674668335,0,1939.8899999999994,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[3] GOF,1e3,0.1,0.1,10,696,304,0.15434262462318415,0.10546419002476114,0,1959.0070000000014,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,905.9,94.10000000000002,0.10932951132023341,0.09847005571561343,0,6384.093000000001,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,990.2,9.799999999999955,0.10476640487578828,0.0934934301233964,0,6667.633999999998,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,1160.6,160.5999999999999,0.10744062325002163,0.1013210225056928,0,6567.639000000003,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,1198.3,198.29999999999995,0.08957486763723611,0.10350724162955412,0,6348.15400000001,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[4] CV GOF,1e3,0.1,0.1,10,689.1,310.9,0.16664060767538988,0.10787140089761042,0,6632.194000000003,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),10)"
[0] MLE,1e3,0.1,0.1,14,936,64,0.10536761526741883,0.09833279461912998,NA,128.54999999999995,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,897,103,0.11334433306387098,0.09923489564669362,NA,133.93899999999985,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,1080,80,0.09085067877757459,0.09885423723683323,NA,119.18599999999992,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,696,304,0.15477169501096105,0.10613242773741481,NA,127.80799999999999,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.1,0.1,14,1167,167,0.08387458425015386,0.09505644814823447,NA,131.91200000000003,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,416.15,583.85,0.33131574038111544,0.13451181429788048,55,28711.20000000001,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,426,574,0.33147506231781204,0.13440711083158097,55,27181.46299999999,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,421.2,578.8,0.3394334337957481,0.1394357697170422,60,26859.089999999967,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,374.3,625.7,0.4100576064183091,0.147032953586027,60,28436.31599999999,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[1] Min Var,1e3,0.1,0.1,14,462.85,537.15,0.29748597630440904,0.12958762756291775,55,28672.938000000024,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,914.5,85.5,0.10844579841691933,0.09720453114364098,0,14453.362999999983,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,878.7,121.29999999999995,0.12409975891464323,0.10190428396995395,5,14307.710000000021,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,1486.3,486.29999999999995,0.08507329439713217,0.09733863205224308,0,13815.277000000002,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,664.6,335.4,0.16997563375453606,0.10912982382993076,5,14617.543000000005,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[2] CV likelihood,1e3,0.1,0.1,14,1323.6,323.5999999999999,0.08816334469088229,0.09558179959031095,0,14689.486999999994,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,936,64,0.1053676152674055,0.09833279461911433,0,2679.5109999999986,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,897,103,0.11334433306386504,0.09923489564668228,0,2676.8050000000003,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,1080,80,0.09085067877912215,0.09885423724081946,0,2538.845000000001,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,696,304,0.15477169501085775,0.1061324277373397,0,2716.2350000000006,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[3] GOF,1e3,0.1,0.1,14,1167,167,0.08387458424855172,0.095056448147361,0,2692.2079999999987,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,914.5,85.5,0.10844579841695082,0.09720453114350477,0,9099.611000000004,7,1,31,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,1022.5,22.5,0.1054648886877959,0.09884593336832304,0,9413.603999999992,7,2,32,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,1486.3,486.29999999999995,0.08507335198327799,0.09733851773150386,0,8975.361000000004,7,3,33,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,733.9,266.1,0.15016398254593777,0.10588513185189408,0,9788.951000000001,7,4,34,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[4] CV GOF,1e3,0.1,0.1,14,1323.6,323.5999999999999,0.08816337949975789,0.09558167087900148,0,9880.913,7,5,35,"(1e-01, 1e-01)","((1e-01, 1e-01),14)"
[0] MLE,1e3,0.01,1e-5,6,411,589,0.025483788308549707,9.239802080150679e-6,NA,59.64699999999999,7,1,31,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1300,300,0.007552680607339434,7.201792361663817e-6,NA,61.059000000000026,7,2,32,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1677,677,0.00554634124979798,9.292996436841818e-6,NA,60.72200000000004,7,3,33,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,2159,1159,0.004263276390025618,1.0056430351359474e-5,NA,56.01000000000005,7,4,34,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[0] MLE,1e3,0.01,1e-5,6,1786,786,0.005400173144941477,8.875478047699144e-6,NA,61.059999999999945,7,5,35,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,161.95,838.05,0.10803493550560045,7.606789899482195e-6,30,15205.649000000005,7,1,31,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,229.25,770.75,0.11574601290772507,7.670573861750645e-6,50,15219.913,7,2,32,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
[1] Min Var,1e3,0.01,1e-5,6,154.3,845.7,0.1605403728205748,1.1017607489789456e-5,60,15215.313999999998,7,3,33,"(1e-02, 1e-05)","((1e-02, 1e-05),6)"
