method,ccc,alpha,delta,r,ccc_hat,absolute_error,alpha_hat,delta_hat,selected_lambda,time,sim_subset,draw,id,eta,alpha_delta_r
[0] MLE,1e3,0.1,1e-5,6,985,15,0.09846252026919752,6.645539005082161e-6,NA,465.0129999999999,16,3,78,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,837,163,0.13252406232136163,8.731512014607074e-6,NA,473.6130000000003,16,4,79,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,842,158,0.13451674139321845,8.784948687867692e-6,NA,501.27099999999973,16,5,80,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1334,334,0.06725651173256232,0.0010090480093214761,40,4978.6140000000005,16,1,76,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1116,116,0.08786707677055619,0.00118308533549182,0,4999.337,16,2,77,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1324,324,0.06571169262951436,8.506363023714691e-4,0,5070.018,16,3,78,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1222,222,0.07732635390197372,0.0010233996482194906,0,4988.923999999999,16,4,79,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,796,204,0.14007943204319662,0.0012446468043679905,40,4915.226000000002,16,5,80,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,862,138,0.12832349625027736,6.210283657870824e-6,80,7222.756000000001,16,1,76,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,839,161,0.14170746283077867,7.1551394017464296e-6,110,7340.106000000003,16,2,77,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,844,156,0.13762366027374806,6.257441468345842e-6,80,7264.928,16,3,78,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,837,163,0.1299928141967919,6.296609461940972e-6,10,7126.223999999995,16,4,79,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,842,158,0.14543034785722372,4.567706715890531e-6,140,7433.450999999994,16,5,80,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,1232,232,0.07600493314721998,0.00117733310117706,NA,517.1009999999997,16,1,76,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,917,83,0.11433842641498469,0.0010224481325629095,NA,539.4130000000005,16,2,77,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,917,83,0.11112126228561253,0.0010898511391959171,NA,539.7739999999994,16,3,78,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1044,44,0.09191687721775281,9.88863627523445e-4,NA,550.116,16,4,79,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1038,38,0.08966354089755778,0.0010757743627975017,NA,544.134,16,5,80,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,862,138,0.12839117200306718,8.635161303120688e-6,NA,820.1440000000002,16,1,76,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,985,15,0.09743210501395312,6.654128957914508e-6,NA,776.5860000000002,16,2,77,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,842,158,0.1304131714143815,9.427090124837094e-6,NA,790.6719999999987,16,3,78,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,852,148,0.12604016903549548,8.846664106429532e-6,NA,770.7800000000007,16,4,79,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,831,169,0.1355605033041676,8.592018110295278e-6,NA,783.7349999999988,16,5,80,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1129,129,0.08608507188206625,0.0010189489580005708,40,8276.455000000002,16,1,76,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1731,731,0.048037556829189046,8.155696702202955e-4,10,8295.361000000004,16,2,77,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,917,83,0.11112126228561253,0.0010898511391959171,0,8339.213999999993,16,3,78,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1044,44,0.09191687721775281,9.88863627523445e-4,0,8429.588000000003,16,4,79,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,935,65,0.10655406930517546,0.001063014129700964,10,8240.721999999994,16,5,80,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,862,138,0.12814685299696416,6.183268643977031e-6,50,11967.381999999998,16,1,76,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,844,156,0.13510059870358992,6.2391756137126925e-6,50,11506.930999999997,16,2,77,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,842,158,0.1378757372079443,6.42465452121711e-6,90,11432.357000000004,16,3,78,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,852,148,0.13296783664826417,7.379946753647984e-6,140,11296.979999999981,16,4,79,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,969,31,0.1030887048387084,6.6545981244046625e-6,140,11080.892999999982,16,5,80,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,924,76,0.1079117028440651,0.0011968890837531568,NA,744.9449999999997,16,1,76,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1018,18,0.10058159712096822,0.0011566831225286898,NA,734.3439999999991,16,2,77,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,836,164,0.13462247055169352,0.0013580401539465933,NA,762.8369999999995,16,3,78,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1454,454,0.06360080654137129,9.099009213108126e-4,NA,754.5429999999997,16,4,79,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1347,347,0.06853337294903085,9.410776842852263e-4,NA,755.5679999999993,16,5,80,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,862,138,0.12919464163364527,8.53520556370787e-6,NA,1095.4470000000001,16,1,76,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,844,156,0.1319862408892221,8.705877398650627e-6,NA,1079.967999999999,16,2,77,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,994,6,0.09563716508909034,6.651174788105524e-6,NA,1077.7019999999975,16,3,78,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,836,164,0.13906003337550638,6.120584700812322e-6,NA,1084.1779999999999,16,4,79,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,849,151,0.13091591060393531,8.580359794552767e-6,NA,1082.6520000000019,16,5,80,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,924,76,0.10969368037736382,0.0010706104434370666,100,10540.171000000002,16,1,76,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1018,18,0.09990371272329171,0.0011286259851210683,80,10173.673999999999,16,2,77,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,940,60,0.10629602020348716,0.0010633966200955802,10,10369.27899999998,16,3,78,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1454,454,0.06333025680185711,9.031521882134732e-4,40,10386.88400000002,16,4,79,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1347,347,0.06858452131487712,9.350084855105995e-4,10,10314.013000000006,16,5,80,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,862,138,0.12982244520775113,5.974189732047865e-6,60,15006.05800000002,16,1,76,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,844,156,0.13119797597520721,6.1184124288033e-6,20,15927.608000000007,16,2,77,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,994,6,0.09744044191780328,6.2724570401939745e-6,60,16105.600000000006,16,3,78,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,836,164,0.13906003337550638,6.120584700812322e-6,0,15850.220000000001,16,4,79,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,2263,1263,0.02946623723235879,4.478058198304096e-6,30,15107.036000000022,16,5,80,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,1129,129,0.08785504487636552,0.0011221231394342823,NA,228.824,17,1,81,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1050,50,0.0968006264150916,0.0012802278265457313,NA,241.354,17,2,82,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1347,347,0.07053454153787761,9.206084704038727e-4,NA,237.81900000000002,17,3,83,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1026,26,0.09908049025250198,0.0010346364958710684,NA,235.923,17,4,84,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,850,150,0.13640654167415103,0.0012976334541968447,NA,246.164,17,5,85,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,838,162,0.1417016318214132,8.74121092984913e-6,NA,348.0540000000001,17,1,81,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,848,152,0.13315847237425107,8.670912665037112e-6,NA,348.89599999999996,17,2,82,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,845,155,0.1336403998041699,8.224217251724561e-6,NA,336.4100000000001,17,3,83,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,842,158,0.12932351207149645,8.992666149815356e-6,NA,337.17999999999984,17,4,84,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,851,149,0.1307562449468307,8.57326750433684e-6,NA,338.9190000000003,17,5,85,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1129,129,0.08642613269602764,0.0011080166952321167,10,5024.976,17,1,81,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1260,260,0.07745367284161679,9.994642416804175e-4,10,5103.588,17,2,82,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1036,36,0.09743949180244375,9.26854659282837e-4,10,5137.064,17,3,83,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1026,26,0.09908049025198276,0.0010346364958701963,0,5021.624999999998,17,4,84,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,850,150,0.12767780445046617,0.0011124271549989657,20,5058.166000000001,17,5,85,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,838,162,0.13874776288191734,6.459326894077361e-6,90,7282.137000000002,17,1,81,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,989,11,0.09574883000158442,4.964621525359604e-6,0,7168.562999999998,17,2,82,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,845,155,0.1362796944161834,6.906668980677784e-6,20,7086.336000000003,17,3,83,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,982,18,0.102315233988696,6.649096866473009e-6,130,7046.233999999997,17,4,84,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,851,149,0.1364339612006723,6.3393589639906035e-6,140,7362.161999999997,17,5,85,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,945,55,0.10771814785689698,0.0011271668538312856,NA,388.48,17,1,81,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1244,244,0.0760688404558816,9.040497208896823e-4,NA,389.3270000000002,17,2,82,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1062,62,0.0922285686718962,9.936113491267446e-4,NA,400.02700000000004,17,3,83,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,848,152,0.12706431234685442,0.0011642363536029242,NA,384.2600000000002,17,4,84,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1440,440,0.06444498532176395,9.707705241559328e-4,NA,390.90899999999965,17,5,85,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,1412,412,0.05764169052844197,6.944972708961195e-6,NA,549.9080000000004,17,1,81,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,845,155,0.13292707627658007,8.246658271018133e-6,NA,563.8859999999995,17,2,82,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,851,149,0.13087245446421494,8.458706810322459e-6,NA,552.7080000000005,17,3,83,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,856,144,0.1287580468218601,6.066598134326981e-6,NA,572.7669999999998,17,4,84,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,854,146,0.13149155162630025,6.16732398085318e-6,NA,574.835,17,5,85,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,945,55,0.10858918709855762,0.0010969903932747638,70,8612.670000000006,17,1,81,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1140,140,0.08550477657864446,8.981482535258397e-4,70,8619.563999999998,17,2,82,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1062,62,0.09222856867165473,9.936113491272997e-4,0,8337.665999999997,17,3,83,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,848,152,0.12541216660011895,0.0011080258362964055,70,8401.506999999998,17,4,84,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1337,337,0.06634813438474665,8.810847329020559e-4,40,8043.953999999998,17,5,85,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,848,152,0.13707334096622933,6.501581453006738e-6,100,11946.369000000006,17,1,81,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,845,155,0.13808026473081378,5.863920101732753e-6,140,11380.823000000004,17,2,82,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,993,7,0.09730889877417247,6.644461162543295e-6,70,11007.930999999997,17,3,83,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,856,144,0.1485596429539281,7.266803338481266e-6,140,11604.057,17,4,84,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,996,4,0.09607330370294345,4.846616794793309e-6,20,11081.357000000018,17,5,85,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,0.001,14,1365,365,0.06768323597034727,9.797177403981531e-4,NA,542.8079999999991,17,1,81,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1347,347,0.07048960796162236,9.675994975001045e-4,NA,544.1579999999994,17,2,82,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1062,62,0.08936333041958462,0.0010705589204436717,NA,553.5490000000009,17,3,83,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,1206,206,0.08112501772115017,0.0011532527551610218,NA,548.598,17,4,84,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,0.001,14,837,163,0.1273488462710583,0.0011222690097029851,NA,547.6769999999997,17,5,85,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[0] MLE,1e3,0.1,1e-5,14,989,11,0.09720348663074956,6.657434984456835e-6,NA,790.3209999999999,17,1,81,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,851,149,0.13124743559562232,8.827246300556644e-6,NA,773.7240000000002,17,2,82,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,856,144,0.12435682201734156,9.096463758092254e-6,NA,819.7909999999993,17,3,83,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,854,146,0.1305640122109632,8.35105364443009e-6,NA,784.4319999999989,17,4,84,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,1e-5,14,985,15,0.0982473226696324,6.649540857157405e-6,NA,802.8770000000004,17,5,85,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,0.001,14,1365,365,0.06788106984366582,9.613981715730529e-4,40,10908.048999999999,17,1,81,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,933,67,0.11436585584469025,9.826173757391157e-4,120,10399.833000000013,17,2,82,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,956,44,0.10669067595719048,0.001063671706464919,20,10475.661000000022,17,3,83,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,1096,96,0.09138757761229499,9.906310309423375e-4,60,10658.497999999992,17,4,84,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,0.001,14,837,163,0.1273488462729519,0.0011222690097462743,0,10276.293000000005,17,5,85,"(1e-01, 1e-03)","((1e-01, 1e-03),14)"
[3] GOF,1e3,0.1,1e-5,14,848,152,0.13261586167715048,6.066307769983943e-6,90,15040.799999999988,17,1,81,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,851,149,0.1364810002645842,5.795867187999142e-6,90,15958.485999999975,17,2,82,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,856,144,0.1295423885029631,5.461380841485115e-6,130,16264.745999999985,17,3,83,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,854,146,0.12118067586112902,4.8603741750078055e-6,140,15529.992999999988,17,4,84,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[3] GOF,1e3,0.1,1e-5,14,844,156,0.1382493780874561,6.153243710886113e-6,60,15036.735000000044,17,5,85,"(1e-01, 1e-05)","((1e-01, 1e-05),14)"
[0] MLE,1e3,0.1,0.001,6,1118,118,0.09394601573054794,0.001082063491699595,NA,330.986,18,1,86,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1173,173,0.08135044711296631,9.277541116499599e-4,NA,351.459,18,2,87,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,831,169,0.12619672973572096,0.0011129177473887674,NA,325.89,18,3,88,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,1470,470,0.06279369926225822,9.04881280582692e-4,NA,327.581,18,4,89,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,0.001,6,944,56,0.11490921583695134,0.0012016591300508502,NA,339.81999999999994,18,5,90,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[0] MLE,1e3,0.1,1e-5,6,840,160,0.13443312106813585,8.191216889390377e-6,NA,473.30500000000006,18,1,86,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,840,160,0.13391984036959997,8.39280032672417e-6,NA,471.40700000000015,18,2,87,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,989,11,0.09874365920019258,6.6531144338646835e-6,NA,497.38099999999986,18,3,88,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,964,36,0.0978429226906949,5.759903282586236e-6,NA,495.3019999999997,18,4,89,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,1e-5,6,843,157,0.13280583171232468,8.086423097745838e-6,NA,481.5140000000001,18,5,90,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,0.001,6,1118,118,0.08830068460149922,0.001016480677097063,40,4974.948,18,1,86,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1173,173,0.08206852972710015,9.203765164121295e-4,60,5195.011999999999,18,2,87,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,831,169,0.12652861814975053,0.0011114900228029255,10,5036.887999999999,18,3,88,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,1470,470,0.06274572196472765,9.042770433576186e-4,10,5111.656000000001,18,4,89,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,0.001,6,944,56,0.11298387322559061,0.001021166571390435,50,5069.378000000001,18,5,90,"(1e-01, 1e-03)","((1e-01, 1e-03),6)"
[3] GOF,1e3,0.1,1e-5,6,840,160,0.14032023323015966,5.933523908937059e-6,120,7013.521999999997,18,1,86,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,980,20,0.09857857544857122,4.219186467825954e-6,60,7111.367999999999,18,2,87,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,848,152,0.15014770904273572,7.111548977720314e-6,120,7203.487000000001,18,3,88,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,826,174,0.14208938660739184,6.389732109724396e-6,80,7085.871999999996,18,4,89,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[3] GOF,1e3,0.1,1e-5,6,843,157,0.1336019750900766,5.629653047598385e-6,80,7069.039000000004,18,5,90,"(1e-01, 1e-05)","((1e-01, 1e-05),6)"
[0] MLE,1e3,0.1,0.001,10,1173,173,0.07939906972714922,0.0010186579970068593,NA,563.9299999999998,18,1,86,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,831,169,0.12700257814875865,0.0011248490175691617,NA,531.7839999999997,18,2,87,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,1155,155,0.08695051798462441,0.0011532746838627075,NA,543.5150000000003,18,3,88,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,972,28,0.10613669047301606,0.0010640329828214344,NA,556.1880000000001,18,4,89,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,0.001,10,922,78,0.11675701546934904,0.0011821676110137973,NA,540.9969999999994,18,5,90,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[0] MLE,1e3,0.1,1e-5,10,840,160,0.133930374196471,8.171952462055037e-6,NA,793.5570000000007,18,1,86,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,848,152,0.13377529856522546,8.664156925102951e-6,NA,780.5949999999993,18,2,87,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,843,157,0.13253789659809473,8.251078514250337e-6,NA,772.8649999999998,18,3,88,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,866,134,0.1287420118685051,8.169564460333576e-6,NA,783.6280000000006,18,4,89,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[0] MLE,1e3,0.1,1e-5,10,985,15,0.09794337417251071,6.668525987425405e-6,NA,773.7310000000016,18,5,90,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,0.001,10,1066,66,0.10085886989594912,0.0010244797094932038,110,8436.477999999996,18,1,86,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,831,169,0.12700257814875865,0.0011248490175691617,0,8319.383000000002,18,2,87,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1155,155,0.08719534029177398,0.0011445994167994461,20,8400.714000000007,18,3,88,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,972,28,0.10613669047301606,0.0010640329828214344,0,8554.01999999999,18,4,89,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,0.001,10,1024,24,0.1005060430152456,0.0011385826791104807,40,8218.350999999995,18,5,90,"(1e-01, 1e-03)","((1e-01, 1e-03),10)"
[3] GOF,1e3,0.1,1e-5,10,980,20,0.10035408642786797,6.622418280228317e-6,70,11590.898000000001,18,1,86,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,848,152,0.13799005464743014,6.27884701685028e-6,110,11635.028000000006,18,2,87,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,983,17,0.09982078040252176,6.629804222165559e-6,120,10935.459999999992,18,3,88,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
[3] GOF,1e3,0.1,1e-5,10,866,134,0.12298680331697172,7.110630598376112e-6,20,11036.872999999992,18,4,89,"(1e-01, 1e-05)","((1e-01, 1e-05),10)"
